143 2.99685 -31.9227 -36.0842
144 3.00907 -31.7862 -35.9584
145 3.02129 -31.6501 -35.8328
146 3.03351 -31.5145 -35.7075
147 3.04572 -31.3793 -35.5823
148 3.05794 -31.2445 -35.4574
149 3.07016 -31.1102 -35.3327
150 3.08237 -30.9763 -35.2082
151 3.09459 -30.8428 -35.084
152 3.10681 -30.7097 -34.96
153 3.11903 -30.5771 -34.8361
154 3.13124 -30.4449 -34.7125
155 3.14346 -30.3132 -34.5892
156 3.15568 -30.1818 -34.466
157 3.1679 -30.0509 -34.3431
158 3.18011 -29.9205 -34.2204
159 3.19233 -29.7904 -34.0979
160 3.20455 -29.6608 -33.9756
161 3.21676 -29.5315 -33.8535
162 3.22898 -29.4027 -33.7317
163 3.2412 -29.2743 -33.6101
164 3.25342 -29.1464 -33.4887
165 3.26563 -29.0188 -33.3675
166 3.27785 -28.8916 -33.2465
167 3.29007 -28.7649 -33.1258
168 3.30229 -28.6385 -33.0053
169 3.3145 -28.5126 -32.885
170 3.32672 -28.3871 -32.7649
171 3.33894 -28.2619 -32.645
172 3.35116 -28.1372 -32.5254
173 3.36337 -28.0128 -32.406
174 3.37559 -27.8889 -32.2868
175 3.38781 -27.7653 -32.1678
176 3.40002 -27.6421 -32.049
177 3.41224 -27.5194 -31.9305
178 3.42446 -27.397 -31.8122
179 3.43668 -27.2749 -31.6941
180 3.44889 -27.1533 -31.5762
